plant_code,cached,developable_mi2_box,developable_mi2_box_incl_forest,frac_excl_slope,frac_excl_protected,frac_forest,name,state
55204,False,155.73685392234188,201.94390001742008,0.0153234375,0.002684375,0.2234765625,Kinmundy,IL
55201,False,205.96611925403602,207.47944666444312,0.0001296875,0.001925,0.0068640625,Gibson City Energy Center LLC,IL
2500,False,0.6737868768724221,1.830587554081444,0.0424328125,0.0396984375,0.0092875,Ravenswood,NY
50109,False,132.88682624699385,175.57725388206742,0.002246875,0.050140625,0.214565625,Paris Energy Center,TX
1464,False,82.05153496725151,106.66925415505445,0.0259046875,0.0190171875,0.1295125,Big Cajun 1,LA
422,False,2.7677733235115225,2.9759209971817553,0.351228125,0.112653125,0.03765625,Glenarm,CA
6063,False,155.3883195038256,156.8644652763651,0.00541875,0.0050609375,0.00755625,Electrifarm,IA
3439,False,78.03279065006247,78.70796749470564,0.0133890625,0.00331875,0.0032578125,Laredo,TX
59882,False,9.39235971891939,70.9929513831422,0.1318375,0.1183921875,0.412178125,Exelon West Medway II LLC,MA
6373,False,128.4587364213181,138.1812134857913,0.0215609375,0.0444765625,0.0534484375,Rokeby,NE
63259,False,82.93763942110643,103.78229109520086,0.0113203125,0.0125859375,0.099375,Delta Energy Park,MI
10726,False,10.264564495066775,46.967010973737274,0.1807140625,0.0935375,0.3198828125,Masspower,MA
56152,False,25.011775050811348,36.68993676873372,0.0031953125,0.1427140625,0.056709375,Freeport Energy Center,TX
6085,False,163.4358854045417,183.02470119776095,0.002084375,0.0783,0.1218234375,R M Schahfer,IN
55232,False,75.9818932043167,129.27221505915116,0.100053125,0.0547578125,0.3273703125,Marshall Energy Facility,KY
6034,False,42.9520890679178,76.04166181845908,0.0055828125,0.0012390625,0.150890625,Belle River,MI
6035,False,132.61647751558243,178.39228610978455,0.02391875,0.0430875,0.2507953125,Greenwood (MI),MI
54324,False,12.28627261762673,99.31111226863177,0.1799546875,0.1563875,0.6263578125,Ocean State Power II,RI
51030,False,12.23797123759307,99.15752082996359,0.18004375,0.1555796875,0.6250921875,Ocean State Power,RI
2454,False,216.53230675535613,216.53230675535613,2.8125e-05,0.0005609375,0.0,Cunningham,NM
341,False,1.8545644981269298,1.8907036601665028,0.0587046875,0.0098078125,0.0027328125,Long Beach Generation LLC,CA
50561,True,11.136769271214161,,,,,Eagle Point Power Generation,NJ
7988,False,40.18779066383316,149.91879632591335,0.1339421875,0.0214125,0.6201265625,Silver Creek,MS
54805,False,9.505989584178433,74.86713905217296,0.150059375,0.1133875,0.4449140625,Milford Power LP,MA
7605,False,29.105925119563736,31.79759770762654,0.2056796875,0.1576515625,0.12661875,River Road Gen Plant,WA
8000,False,189.94291828474036,201.32327940777895,0.008346875,0.0021828125,0.0547359375,Beatrice,NE
55084,False,9.432668784271222,9.950431778876641,0.4053890625,0.117378125,0.07825625,Crockett Cogen Project,CA
492,False,20.23932070993159,22.17902073401713,0.46808125,0.215603125,0.29615,South Plant (CO),CO
3612,False,135.5802362947701,158.31837156457254,0.0181984375,0.0123421875,0.1064171875,V H Braunig,TX
55064,False,169.6848330099036,169.78456319745513,0.1598265625,0.0,0.0005328125,Black Hawk Station,TX
7829,False,29.497896030916024,125.46578831894462,0.2249921875,0.096315625,0.6542359375,Smarr Energy Center,GA
56674,False,145.70406655304814,192.51192621703422,0.031071875,0.0,0.2327921875,Winchester Power Park,TX
55148,False,134.1874885884758,174.53060815069057,0.11044375,0.01910625,0.274021875,Worthington Generation LLC,IN
2399,True,20.965231378207243,,,,,PSEG Burlington Generating Station,NJ
7964,False,122.88774559614086,163.24754477160468,0.2014671875,0.0125953125,0.3605265625,Peno Creek,MO
50292,False,1.6158375335001356,18.435837527379828,0.047278125,0.0219515625,0.103371875,Bethpage Power Plant,NY
120,False,113.09403268341659,113.15136885396015,0.0536375,0.1720546875,0.000259375,Yucca,AZ
3628,False,110.41243736169174,159.65239313255253,0.200403125,0.0383640625,0.3871296875,R W Miller,TX
55229,False,189.2465444315932,204.64356492016472,0.001225,0.0,0.0697953125,Montpelier Electric Generating Station,IN
55365,False,18.80244152691588,24.72127178672401,0.0075484375,0.0130203125,0.027728125,Exelon LaPorte Generating Station,TX
55228,True,183.36628577742346,,,,,Greenville Electric Generating Station,OH
52169,False,33.14100155805912,33.14100155805912,0.47776875,0.6002671875,6.5625e-05,Midway Sunset Cogen,CA
5083,True,22.31454259166553,,,,,Cumberland (NJ),NJ
55075,False,136.98410374323043,145.79823686951664,0.001696875,0.0025,0.0401203125,Pine Bluff Energy Center,AR
52176,False,176.2197664840979,180.0838768867907,0.04125,0.002678125,0.0180734375,C R Wing Cogen Plant,TX
3609,False,72.34990741933963,79.29731382950483,0.022015625,0.01884375,0.03449375,Leon Creek,TX
55453,False,145.54005035609933,145.78225224015299,0.084090625,0.2016734375,0.0082,Fountain Valley Power Facility,CO
50973,False,15.565901572717973,15.587446073164642,0.00043125,0.0978015625,9.6875e-05,Motiva Enterprises Port Arthur Refinery,TX
56505,False,127.88259478034107,159.60478673640426,0.0334671875,0.000290625,0.16831875,Jonesboro City Water & Light Plant,AR
7315,False,145.0278472325769,145.0278472325769,0.005790625,0.0055578125,0.0,Almond Power Plant,CA
54041,False,115.26967973658742,148.68068253411528,0.01411875,0.0023078125,0.1579046875,Lockport Energy Associates LP,NY
55216,True,124.53207746894142,,,,,Morris Cogeneration LLC,IL
55622,False,41.30636722734648,41.357448542921645,0.227721875,0.0092,0.02245625,West Valley Generation Project,UT
56238,False,192.94177375013953,193.17806827116752,0.00043125,0.052459375,0.0011265625,Groton Generation Station,SD
1248,False,166.37358228802773,182.61222826179005,0.0018796875,0.0014109375,0.0732875,Hutchinson Energy Center,KS
1595,False,1.2978824059404315,5.738134449610267,0.1128265625,0.0466859375,0.053096875,Kendall Square Station,MA
10682,False,189.57561930131894,189.8209486128568,0.0038984375,0.0660390625,0.001175,Brush Generation Facility,CO
1366,False,25.263706709260294,52.42437193365548,0.223425,0.0310453125,0.301271875,Paddys Run,KY
7887,False,157.51392771724935,162.1598949909906,0.0192796875,0.0162625,0.0226640625,Terry Bundy Generating Station,NE
3548,False,85.27070032431502,107.34860090300987,0.0401484375,0.0176515625,0.118684375,Decker Creek,TX
56908,False,70.23646142390999,72.67585486158116,0.548453125,0.30296875,0.2763953125,Dave Gates Generating Station,MT
10436,False,38.800950320564546,46.50171926247778,0.005103125,0.0152828125,0.0360140625,ExxonMobil Baytown Refinery,TX
55026,False,13.484424836015648,80.06249108730425,0.0291609375,0.1289125,0.3868609375,Dighton Power Plant,MA
57483,False,102.43610730922677,102.44896451110624,0.359703125,0.1518625,0.0076109375,Mariposa Energy Project,CA
2161,False,80.27689361594287,105.07565610588635,0.1356296875,0.0020203125,0.1859390625,James River Power Station,MO
56143,False,23.611035029835207,23.641266828849083,0.193778125,0.031621875,0.000303125,Riverside Energy Resource Center,CA
55200,False,5.690180561519295,5.752034127317795,0.030134375,0.009378125,0.0004828125,Arapahoe Combustion Turbine Project,CO
4014,False,97.76755305921078,129.2326009776847,0.1256625,0.0106421875,0.2187515625,Wheaton,WI
7551,False,54.23897485837326,54.24244977780015,0.01105625,0.013190625,1.5625e-05,SCA Cogen 2,CA
55029,False,97.44786047193764,108.35632753680565,0.03491875,0.0021828125,0.0620921875,De Pere Energy Center,WI
57842,False,98.99593707661359,150.68293110788468,0.0724765625,0.0209234375,0.29718125,Wabash Valley Power IGCC,IN
2039,False,79.86893807522692,108.15825712947338,0.038990625,0.035796875,0.15990625,Elk River,MN
3631,False,160.3015080814941,197.6252701536911,0.0092421875,0.0003046875,0.1724640625,Sam Rayburn,TX
1068,False,165.01210885657537,170.6779649821065,0.078146875,0.0178640625,0.048534375,Marshalltown,IA
7760,False,131.09654775826422,161.28630024707246,0.075346875,0.0173703125,0.2061484375,Tilton,IL
4076,False,34.98131888653584,54.12986238836917,0.002775,0.0681453125,0.092234375,West Marinette,WI
50243,False,14.955358229414804,107.67211590165259,0.265884375,0.062571875,0.6668328125,Bucksport Generation LLC,ME
7975,False,177.4008915972951,177.4008915972951,0.0104625,0.187928125,0.0,Pyramid,NM
201,False,113.70005863146481,155.91407481311288,0.1974125,0.000128125,0.339959375,Thomas Fitzhugh,AR
118,False,154.56302613994114,154.56337363188385,0.0212578125,0.234171875,1.5625e-06,Saguaro,AZ
52193,True,30.40102758996266,,,,,Delaware City Plant,DE
7307,False,71.47492270765073,74.98146390131737,0.4014296875,0.1307953125,0.0494453125,Redding Power,CA
50304,False,16.189997101785984,22.772536972128577,0.011159375,0.01315625,0.031084375,Shell Deer Park,TX
56013,False,152.57745717942078,154.62001481854202,0.2432703125,0.000565625,0.0212515625,Exira,IA
7763,False,172.19789473942467,192.00424048876675,0.018415625,0.0050515625,0.10343125,Henry County,IN
57881,False,188.8403263505907,188.92476689266394,0.0599203125,0.0508078125,0.0009578125,Pioneer Generation Station,ND
3648,False,23.329914048200454,23.47169076081724,0.2360453125,0.098875,0.0985359375,Gadsby,UT
10213,False,1.0303136100705166,1.0369159569815924,0.0401578125,0.0049390625,0.00038125,El Segundo Cogen,CA
7145,False,92.51208491799443,104.73302905039579,0.07519375,0.046303125,0.0886109375,Pleasant Hill,IA
99,False,31.319796286430265,82.19122672821217,0.0816296875,0.007615625,0.269321875,Frederickson,WA
3285,False,6.278136928547731,25.211235425914374,0.001575,0.0043421875,0.0865890625,Hagood,SC
2790,False,118.57988798263523,119.77873518490952,0.1811140625,0.0069,0.0186828125,R M Heskett,ND
6137,False,122.95203160553817,143.05305052227985,0.0590109375,0.045646875,0.1393,A B Brown,IN
7870,False,25.010732574983283,48.25099370197018,0.2546546875,0.1731640625,0.3028921875,Encogen,WA
7325,False,21.02777992789112,27.960244184520736,0.005059375,0.013959375,0.03234375,San Jacinto Steam Electric Station,TX
50002,False,10.506418887177764,41.44918641579133,0.459503125,0.3868453125,0.6697640625,Pittsfield Generating LP,MA
7552,False,59.93297783126213,59.93610525874632,0.0090390625,0.0854671875,1.40625e-05,SPA Cogen 3,CA
7818,False,153.5337550056987,179.055995720319,0.1300125,7.5e-05,0.2126203125,Alsey,IL
4940,False,70.19128747136051,100.73339679005458,0.0673734375,0.0035109375,0.1732796875,Riverside (OK),OK
56604,False,22.367013875011448,96.49851248451348,0.0026734375,0.0916203125,0.362278125,Hardin County Peaking Facility,TX
2964,False,170.59387193197594,188.30484126690817,0.0608921875,0.0332109375,0.1137890625,Southwestern,OK
10751,True,3.470749523569754,,,,,Camden Plant Holding LLC,NJ
55733,False,48.11755679597791,48.11755679597791,0.09315625,0.7326671875,0.000409375,Bennett Mountain,ID
2047,False,3.2528720755042517,5.950799518535446,0.00190625,0.1249296875,0.0131515625,Chevron Oil,MS
55102,False,52.10502683832502,151.84216422869252,0.119509375,0.0003546875,0.54004375,Livingston Generating Station,MI
56603,False,48.09079991639092,123.1309899560226,0.0038453125,0.1377609375,0.4519328125,San Jacinto County Peaking Facility,TX
7314,False,3.545112799305029,22.36110651198575,0.0252265625,0.0643765625,0.1227171875,Richard M Flynn,NY
7991,False,64.52299890223058,73.14253654061142,0.06138125,0.0490578125,0.0643296875,West Campus Cogeneration Facility,WI
6120,False,31.58180521121717,47.36280429645914,0.0289859375,0.056,0.0864921875,Whitehorn,WA
2038,False,97.69284229153283,131.26403887463994,0.016496875,0.002078125,0.16071875,Cambridge CT Hybrid,MN
7336,True,150.30763980978145,,,,,Anderson,IN
55936,True,101.21467313067775,,,,,NRG Rockford II Energy Center,IL
7456,False,49.57424301972685,86.12657297915605,0.33445,0.0852390625,0.4372859375,Rathdrum,ID
56298,False,128.55151677001584,128.55777162498424,0.0144046875,0.0056421875,0.000203125,Roseville Energy Park,CA
55447,False,90.41392856804308,145.2731765441148,0.1248484375,0.026946875,0.355815625,Columbia Energy Center,MO
7268,False,83.995752386592,106.6939260829853,0.033528125,0.0230734375,0.129459375,491 E 48th Street,MI
55802,False,193.91544617355189,193.91544617355189,0.0243125,0.0054875,0.0,Valencia Energy Facility,NM
2831,True,74.93246753739834,,,,,Dick's Creek,OH
8029,False,58.58088668226234,66.30667504404911,0.0478265625,0.0052765625,0.0552953125,Sycamore (IA),IA
54365,False,90.4514576978534,95.87233200378934,0.0171484375,0.079590625,0.0273140625,Orange Cogeneration Facility,FL
52132,False,23.109604156536133,27.17699734570153,0.0009734375,0.0593625,0.01865,Power Station 4,TX
52109,False,1.7572667541742335,2.5346062299677397,0.2326171875,0.050575,0.0706328125,Richmond Cogen,CA
7825,False,78.79901038368995,142.16729356036763,0.0321328125,0.1126515625,0.32371875,Fulton (AR),AR
55504,False,185.47243444205665,185.47243444205665,0.011,0.115775,3.125e-06,Limon Generating Station,CO
55505,False,155.53218116809853,155.6009845727508,0.00778125,0.0424625,0.000315625,Frank Knutson,CO
56026,False,5.085892073184513,5.202649365927749,0.110571875,0.090359375,0.0145328125,Donald Von Raesfeld Power Plant,CA
56233,False,199.99794513836613,200.87362483394043,0.005921875,0.0,0.003990625,EG178 Facility,TX
57027,False,4.679326500239317,4.738400130496312,0.2911671875,0.0299171875,0.003996875,Canyon Power Plant,CA
55039,False,111.6891227591282,111.68981774301358,0.034234375,0.0217390625,3.125e-06,Rio Bravo,NM
55541,False,65.91539911658221,65.91644159241027,0.448325,0.455615625,0.021346875,Indigo Energy Facility,CA
59093,False,87.58082675930618,107.06574246166167,0.019890625,0.011796875,0.1004734375,Holland Energy Park,MI
7266,False,136.9879261546,136.9879261546,0.008003125,0.0097609375,0.0,Woodland,CA
50458,False,8.96946202466785,64.26828730824013,0.3806171875,0.2160640625,0.6856796875,Indeck Corinth Energy Center,NY
3176,True,18.018499704211298,,,,,Hunlock Power Station,PA
55810,False,74.81536275271242,76.27031151674791,0.52304375,0.049853125,0.2364515625,Gilroy Peaking Energy Center,CA
56312,False,54.90824433999074,54.90824433999074,0.050440625,0.731246875,0.0,Shute Creek Facility,WY
1305,False,192.73466855229736,196.6766171501523,0.0021796875,0.020290625,0.0180890625,McPherson 2,KS
2241,False,158.82258237341313,158.91293027851205,0.001590625,0.0084015625,0.000415625,C W Burdick,NE
1336,False,191.69323520006083,191.83570689656298,0.0049921875,0.0254515625,0.000640625,Garden City,KS
55207,False,77.66027928750071,79.23163785233676,0.2716625,0.053221875,0.153240625,Valmont Combustion Turbine Project,CO
1728,False,0.49969341358563335,1.3340215679800045,0.0055140625,0.00429375,0.004021875,Delray,MI
664,False,17.637996026967716,69.35661182502346,0.0039359375,0.333328125,0.3687390625,John R Kelly,FL
60698,False,6.10265349749019,6.124892981822235,0.026871875,0.018709375,0.0002046875,Stanton Energy Reliability Center Hybrid,CA
7989,False,40.91300634822343,125.73509457452798,0.210353125,0.0373203125,0.5627671875,Sylvarena,MS
10154,False,94.88510739461216,98.9570179790325,0.0002828125,0.1538,0.018590625,Power Island,TX
56177,False,81.53967933567179,81.85311706797656,0.345815625,0.236603125,0.106075,Nebo Power Station,UT
57703,False,158.17728983584112,158.20960658651114,0.040621875,0.071278125,0.0001546875,Cheyenne Prairie Generating Station,WY
56639,False,169.85996894901845,169.85996894901845,0.1837421875,0.154965625,0.000528125,Midway Peaking LLC,CA
54268,False,48.01296172122876,63.928787680233754,0.1220046875,0.139875,0.1635703125,HF Sinclair Puget Sound Refining,WA
50118,False,23.235396239789264,38.591412679123565,0.1845109375,0.06736875,0.19139375,Hal C Weaver Power Plant,TX
7425,False,112.7729501283727,129.36117299647935,0.02691875,0.0253046875,0.0951140625,Interstate,IL
54915,False,49.585362761892874,77.8844115905346,0.0488734375,0.048740625,0.1551328125,Michigan Power LP,MI
3559,False,39.66551027397279,43.231125097896424,0.00210625,0.0343515625,0.0258953125,Silas Ray,TX
54785,True,2.929009584918848,,,,,Grays Ferry Cogeneration,PA
7546,False,170.70854427306304,177.57741750418072,0.0270984375,0.000590625,0.0400078125,Ponca City,OK
10294,False,89.60844224489182,89.73458182008764,0.5480265625,0.00535,0.04988125,King City Power Plant,CA
2444,False,42.160849914416765,42.16397734190096,0.2509,0.0798734375,0.0018828125,Rio Grande,NM
638,False,117.12702417025585,176.0675650132005,0.0082109375,0.11333125,0.3345796875,Suwannee River,FL
50558,False,69.60784849958702,80.18341828335974,0.01266875,0.0306171875,0.059375,Frontier,OK
10034,False,74.4004573731427,75.84741382249636,0.5245359375,0.049853125,0.237690625,Gilroy Power Plant,CA
56041,False,1.2026696136438644,1.210661928325693,0.0906453125,0.00035625,0.00131875,Malburg,CA
1084,False,60.94348440059942,71.58334019376944,0.067246875,0.0032375,0.073909375,River Hills,IA
54426,False,76.80822904402925,83.20138580560678,0.02154375,0.0723,0.031990625,Mulberry Cogeneration Facility,FL
54271,False,13.333960824831657,13.376007349896929,0.2951640625,0.394671875,0.0003125,Saguaro Power,NV
2854,True,66.76710186811098,,,,,Yankee Street,OH
54476,False,54.8474332500203,66.95717996076142,0.2804109375,0.0878046875,0.2127859375,Sumas Power Plant,WA
7527,False,95.74341249305202,95.74341249305202,0.0060734375,0.08313125,0.0,Carson Ice-Gen Project,CA
7697,False,14.228405085311087,68.56259273598091,0.029228125,0.056221875,0.2798296875,Washington County Cogeneration Facility,AL
54466,False,7.268141473266417,12.215731753261025,0.00373125,0.0232,0.02470625,Orlando Cogen LP,FL
58325,False,190.52566227262847,192.29022635759915,0.0085875,0.0016171875,0.0094546875,Charles D. Lamb Energy Center,OK
1730,False,5.584195518999394,22.238441856216813,0.0256625,0.0060078125,0.083071875,Hancock,MI
60468,False,18.213790176002068,21.938208817734207,0.007859375,0.0020984375,0.0170609375,Friendswood Energy,TX
54114,False,2.0470750343761934,3.616001155613422,0.0066078125,0.13045,0.014725,Kennedy International Airport Cogen,NY
7749,False,170.90835214010875,187.89931816979106,0.056478125,0.00881875,0.1264609375,Essex,MO
2951,False,112.35873973268836,182.21330751158402,0.032196875,0.0,0.3344875,Horseshoe Lake,OK
55304,False,106.83083790840445,185.11243278943167,0.003515625,0.0058953125,0.35861875,Baconton Power Plant,GA
56239,False,130.21148578023738,130.21148578023738,0.0042796875,0.0001140625,0.0,Malaga Power LLC,CA
60460,False,50.89992478108234,70.92102055100574,0.0046140625,0.0337734375,0.097375,Chamon Power LLC,TX
56569,False,162.99248568567154,162.99422314538498,0.0022703125,0.158746875,7.8125e-06,Niland Gas Turbine Plant,CA
56135,False,146.54673451406703,146.54673451406703,0.0018484375,0.067371875,0.0,Ripon Generation Station,CA
60459,False,84.08783775140438,87.86646513619587,0.00178125,0.00380625,0.01705,Port Comfort Power LLC,TX
56482,False,83.37652174472163,83.37652174472163,0.1733546875,0.5688953125,8.75e-05,Black Mountain Generating Station,AZ
56032,False,1.4862230388774367,2.366072637763962,0.0025875,0.0491078125,0.00779375,Equus Freeport Power,NY
56556,False,78.04147794862968,118.96977394233139,0.030865625,0.055059375,0.21781875,PPS Power Plant No 1,KY
1682,False,13.661298234843942,85.07123994921199,0.0256484375,0.106796875,0.383878125,Cleary Flood Hybrid,MA
10030,True,81.70369553262063,,,,,Energy Center Dover,DE
56914,False,29.321717615973107,30.1230340358121,0.7429265625,0.11651875,0.023784375,Orange Grove Peaking Facility,CA
7903,False,86.03309764657293,129.8132600139167,0.1473859375,0.0014953125,0.3100859375,McCartney,MO
55043,False,46.76928805834769,114.73349966901952,0.3143609375,0.0,0.5509,Cherokee County Cogen,SC
50463,True,32.69899180695973,,,,,Procter & Gamble Mehoopany Mill,PA
55544,False,91.4115779355009,107.35311829826482,0.30933125,0.07141875,0.2184265625,Klamath Expansion Project,OR
50150,False,132.41562717270864,135.27479087714715,0.0016453125,0.0717671875,0.0147203125,Union Carbide Seadrift Cogen,TX
1660,False,1.8291975863106913,19.951249889443073,0.076759375,0.112965625,0.155496875,Potter Station 2,MA
7515,False,193.69791621742905,199.12539287027607,0.0041671875,0.0083453125,0.025046875,McPherson 3,KS
10342,False,10.53804065396239,10.960243364328555,0.3299453125,0.06138125,0.0666765625,Marathon Bay Area Cogen,CA
7288,True,52.918852968100786,,,,,Sherman Avenue,NJ
1001,False,135.12745429344736,174.98999249892438,0.1089859375,0.0123609375,0.2805265625,Cayuga,IN
675,False,30.436819260059544,35.915377228481724,0.0041046875,0.10579375,0.0341859375,Larsen Memorial,FL
6195,False,97.5079765780227,117.42551974902501,0.067303125,0.0149203125,0.127653125,John Twitty Energy Center,MO
56606,False,176.97625644333013,177.12845791422757,0.1138,0.056640625,0.00225625,Culbertson Generation Station,MT
58063,False,135.17749313319447,145.23842734984595,0.01570625,0.1141015625,0.0692359375,SABIC Innovative Plastics Mt. Vernon,IN
10617,False,73.99771421156707,147.32094656237635,0.1004890625,0.069946875,0.4479109375,CH Resources Beaver Falls,NY
6088,False,118.16915250637777,118.16949999832046,0.158465625,0.107909375,9.375e-06,North Loop,AZ
50541,False,1.9198929833523117,1.956727129277261,0.06181875,0.009953125,0.00283125,Harbor Cogen,CA
2966,False,91.64648248875812,181.1006383110964,0.122815625,0.0,0.515146875,Weleetka,OK
7869,False,1.5821308150593802,18.79479670417674,0.0734734375,0.0267234375,0.107403125,Glenwood Landing,NY
56232,False,16.00339392856242,16.029455824264033,0.3765140625,0.046271875,0.0015578125,Miramar Energy Facility,CA
2517,False,2.4995095437562314,14.182188656933556,0.04645625,0.0264296875,0.0830671875,Port Jefferson,NY
6064,False,39.51122385141923,57.409143851517726,0.24770625,0.00049375,0.1992390625,Nearman Creek,KS
55138,False,19.54815923592476,81.15431077123058,0.22543125,0.0189453125,0.440346875,Walton Discover Power Facility,AL
10621,False,41.57046110378951,70.65345175513582,0.1462578125,0.0350359375,0.21044375,CH Resources Syracuse,NY
10790,False,156.85960038916747,164.73307282659673,0.003525,0.0015296875,0.03611875,Victoria Texas Plant,TX
54592,False,23.900843310037168,65.11026028537364,0.0254328125,0.0819875,0.2358,Massena Energy Facility,NY
7928,False,155.4244586658652,184.12555567219718,0.0627296875,0.004753125,0.1667234375,Osawatomie,KS
50137,False,138.5193231460269,158.43165393788888,0.00410625,0.0871546875,0.1165171875,Newgulf Cogen,TX
56108,False,99.9553623303757,101.79845959439392,0.00164375,0.038759375,0.00853125,T J Labbe Electric Generating,LA
56283,False,84.334557030713,86.47024251047468,0.001365625,0.0604,0.009871875,Hargis-Hebert Electric Generating,LA
8067,False,178.3968035050395,178.53128288685983,0.004890625,0.00586875,0.000609375,Fort Lupton,CO
62548,False,50.3856367059038,70.30804476410376,0.0047546875,0.0339171875,0.097028125,SJRR Power LLC,TX
61966,False,155.93005944247653,163.94079119726763,0.0033421875,0.0002859375,0.0366390625,Victoria Port Power II LLC,TX
61242,False,156.09199068776923,164.02175681991397,0.003321875,5.78125e-05,0.0362640625,"Tres Port Power, LLC",TX
55786,False,1.5008177004703411,10.636728365685839,0.0545515625,0.0445046875,0.0767859375,Edgewood Energy LLC,NY
61241,False,144.36135768650095,158.60366244951956,0.0044984375,0.0003125,0.0650859375,Tres City Power LLC,TX
3325,False,74.91370297249317,80.69666388271021,0.4147140625,0.1899890625,0.3095578125,Ben French,SD
55542,False,11.55445458632538,11.556887029924196,0.5250359375,0.1747734375,0.0006890625,Larkspur Energy Facility,CA
58413,False,178.7297007861348,178.7297007861348,0.0244484375,0.018390625,0.0,Copper Crossing Energy and Research Cent,AZ
7768,False,106.83083790840445,185.11243278943167,0.003515625,0.0058953125,0.35861875,Sowega Power,GA
1383,False,135.7220130073869,177.88877028482935,0.0916171875,0.00038125,0.260178125,Robert A Reid,KY
56018,False,40.07207584691799,102.20120275596955,0.39113125,0.064709375,0.6385375,AMEA Peaking,AL
2446,False,210.3452127157927,210.3452127157927,0.0001078125,0.000425,0.0,Maddox,NM
6243,False,144.80267245371496,172.58743320717815,0.009034375,0.0,0.1283234375,Dansby,TX
57504,False,9.396182130288961,13.313458800213054,0.012340625,0.0028453125,0.0186203125,TECO CHP-1,TX
58427,False,55.16121847426775,73.20334763058185,0.0111484375,0.0183328125,0.0888765625,Lansing BWL REO Town Plant,MI
55807,False,197.28750798539818,197.28820296928356,0.00010625,0.012640625,3.125e-06,Henrietta Peaker,CA
52026,False,13.533768691877373,66.30598006016373,0.0203375,0.1688953125,0.3449265625,Dartmouth Power Associates LP,MA
7698,False,107.81007020289981,148.19176137075297,0.038940625,0.041875,0.2161578125,General Electric Plastic,AL
54349,False,21.774192620785378,21.778710016040325,0.4199484375,0.849746875,2.1875e-05,Nevada Cogen Associates 2 Black Mountain,NV
7962,True,87.50403103997208,,,,,Warren F Sam Beasley Generation Station,DE
56629,False,5.496627549441967,51.25123913514011,0.40904375,0.1224359375,0.5205703125,Waterbury Generation,CT
54350,False,29.084033127174376,29.084033127174376,0.393078125,0.7904390625,0.0,Nevada Cogen Assoc#1 GarnetVly,NV
50752,False,125.12698367482362,125.12698367482362,0.16468125,0.2229,0.0,South Belridge Cogeneration Facility,CA
7913,False,0.7613548464298489,3.5809044694019136,0.058134375,0.0226140625,0.021259375,Hell Gate,NY
7910,False,1.821900255514239,3.5923717035106244,0.0330484375,0.0801609375,0.0213453125,Joseph J Seymour Power Project,NY
7914,False,0.7971465165267336,3.54685025901847,0.057590625,0.0228484375,0.020615625,Harlem River Yard,NY
7909,False,0.6928989337202732,1.7715139238244497,0.0409453125,0.041984375,0.0086625,Vernon Boulevard,NY
6060,False,101.85753322465092,101.86239811184855,0.2017,0.1989359375,2.34375e-05,Coachella,CA
55698,False,189.37164153096094,189.37164153096094,0.0002703125,0.0,0.0,Hanford Energy Park Peaker,CA
4072,False,47.573731905670876,56.78887073381929,0.024840625,0.020271875,0.0505578125,Pulliam,WI
6253,False,75.52667875939515,91.64161760156048,0.0476015625,0.004071875,0.0892578125,Germantown,WI
54076,False,18.796186671947492,46.50449919801928,0.69471875,0.026296875,0.757340625,Indeck Olean Energy Center,NY
6358,False,163.20758319819552,169.5937901209193,0.0079578125,0.0532984375,0.03214375,Hutchinson Plant #2,MN
55655,False,161.92255799413456,184.1307680513375,0.0810109375,0.0358546875,0.1401375,WFEC GenCo LLC,OK
2092,False,144.84749891432173,176.2527782186533,0.0289875,0.0225578125,0.168625,Ralph Green,MO
54034,False,29.525347894388393,72.34816995962618,0.2126328125,0.019746875,0.3355125,Rensselaer Cogen,NY
55738,True,2.3897020898667596,,,,,Buchanan Generation LLC,VA
7967,False,131.9221886140914,131.9221886140914,0.0628390625,0.3808359375,0.0,Lordsburg Generating,NM
55377,True,23.5199921408509,,,,,Gans,PA
55196,True,7.151036688580493,,,,,Springdale 1 & 2,PA
55654,True,131.63550776137365,,,,,Chambersburg,PA
59145,False,9.215833812033784,14.066473840018386,0.0024390625,0.1865171875,0.02228125,Freeport LP Pretreatment Facility,TX
9,False,46.92114203730243,46.92114203730243,0.0807265625,0.0295125,9.53125e-05,Copper,TX
10416,False,27.693022880593507,77.34788403102402,0.0139078125,0.1116265625,0.2324953125,Pensacola Florida Plant,FL
10690,False,39.55605031202601,45.44013137756532,0.003903125,0.0025453125,0.026953125,ExxonMobil Baton Rouge Turbine Generator,LA
124,False,39.966090804398085,39.966090804398085,0.2028046875,0.154053125,0.0028234375,Demoss Petrie,AZ
8037,False,198.04504042045846,207.9687153197481,0.0091234375,0.002246875,0.04671875,Clifton,KS
2098,False,93.36830506477816,107.16026027007287,0.270328125,0.0266515625,0.1772734375,Lake Road (MO),MO
6058,False,118.50934711826952,133.5032769533227,0.1489265625,0.0074015625,0.1464,Cascade Creek,MN
6635,False,10.546727952529595,60.23599080528624,0.2788359375,0.056859375,0.4303546875,A L Pierce,CT
56787,False,73.10952480605603,79.30078874893171,0.0025953125,0.0,0.0278421875,Geismar Cogen,LA
2176,False,110.75853933660919,111.82082220540703,0.371215625,0.1180609375,0.0423484375,Glendive GT,MT
55122,False,10.836536232731556,11.63159779760216,0.000403125,0.0660125,0.0036375,NAFTA Region Olefins Complex Cogen Fac,TX
